time,X_value,Y_value,Z_value
703.508,89.41884,74.80211,-59.18793
703.602,137.40785,72.19238,-110.41058
703.667,159.07297,61.79416,-134.20219
703.778,164.17345,55.28461,-142.99809
703.830,161.42841,58.90691,-140.63470
703.910,160.14713,61.24823,-140.01738
703.984,165.47932,60.87749,-148.62869
704.072,160.87704,63.31204,-140.34741
704.149,147.99158,72.34055,-124.03552
704.234,110.25388,77.81123,-84.50462
704.308,66.15087,76.09335,-37.39642
704.394,55.35624,70.75697,-24.40551
704.462,63.42917,71.12634,-30.77685
704.562,103.53297,74.67169,-74.51830
704.620,146.64003,68.78462,-117.89198
704.711,163.85068,58.95314,-139.58197
704.779,166.63905,55.18177,-146.31375
704.868,162.66942,62.04441,-143.52382
704.938,165.34808,58.26617,-147.21721
705.043,169.04318,59.49289,-152.17220
705.103,161.22525,64.30857,-137.82120
705.187,145.74950,74.11269,-122.72546
705.345,98.47806,79.09815,-71.76304
705.414,64.23033,77.55633,-36.02528
705.497,55.18918,73.14182,-23.49067
705.574,64.80676,73.76904,-31.47273
705.663,109.60019,75.86537,-78.74496
705.734,152.22777,68.77925,-122.46823
705.815,167.19304,57.67983,-140.81398
705.894,169.52058,52.91011,-146.78488
705.976,164.53523,58.30381,-144.30965
706.050,163.90385,56.17274,-146.17094
706.137,164.14603,58.77316,-151.05737
706.215,159.02444,60.70535,-140.07463
706.314,151.41576,71.64893,-132.44440
706.367,112.06950,78.38680,-89.53660
706.449,65.20649,77.48497,-39.69500
706.528,54.09853,71.81943,-24.73198
706.609,62.46840,72.60402,-30.24696
706.674,104.40623,76.07867,-76.62218
706.762,150.02745,69.32218,-121.76965
706.835,168.90831,58.72155,-142.50212
706.918,169.64220,54.17186,-147.38429
706.992,163.39453,61.37152,-144.32973
707.081,175.33513,56.10729,-155.45453
707.154,177.21867,60.12413,-158.91190
707.238,172.06416,64.35092,-147.77690
707.310,160.17636,75.06051,-136.67389
707.399,112.42731,84.32411,-82.65886
707.474,46.02482,81.04777,-14.30560
707.563,42.32449,76.50617,-5.39369
707.628,63.91245,78.43161,-24.00385
707.712,133.35814,75.78636,-96.06927
707.789,162.27994,65.29605,-125.10776
707.868,171.39539,55.78606,-138.07118
707.945,167.63564,52.18185,-139.37257
708.029,162.18726,61.20214,-135.51425
708.107,165.80196,54.16578,-139.80254
708.194,166.72696,54.59358,-140.00711
708.262,163.36095,62.41164,-131.02794
708.356,154.25468,74.02293,-121.14730
708.428,112.87659,82.08912,-76.34135
708.506,54.01891,79.67816,-16.00811
708.580,48.93504,76.22461,-5.99475
708.668,62.62662,77.57115,-18.01716
708.745,126.12037,78.65054,-84.39989
708.827,161.26352,67.53870,-116.78707
708.900,171.48897,56.85630,-127.86031
708.987,171.25311,52.87357,-130.20630
709.060,164.64745,63.41184,-128.24429
709.153,168.32457,54.72821,-133.90439
709.217,168.10657,56.01136,-131.56560
709.307,167.07077,64.83813,-123.82969
709.373,154.15721,76.04620,-109.35484
709.457,107.87709,83.58576,-57.78421
709.541,51.38432,79.55821,-0.19342
709.614,52.15969,76.38570,3.09949
709.691,77.98496,79.23283,-22.14457
709.778,143.85655,74.99596,-90.31166
709.851,168.97159,64.07722,-109.91898
709.938,173.63333,53.42044,-120.12416
710.010,170.09933,53.41859,-122.17699
710.096,170.23734,62.38704,-124.00314
710.171,170.99727,54.58803,-126.22626
710.251,166.58110,58.36102,-120.44454
710.328,161.66695,68.59198,-112.58706
710.411,141.91818,78.78815,-89.00724
710.486,86.54649,83.15292,-27.51801
710.571,52.98317,78.36449,7.87099
710.646,55.18182,76.48342,8.89552
710.728,88.47386,77.63737,-24.21159
710.802,144.62218,73.97671,-84.59737
710.890,167.27756,66.00805,-106.40189
710.970,172.30711,55.20856,-116.97942
711.046,169.44417,54.88281,-117.58852
711.126,166.02075,62.88778,-116.21508
711.211,169.02875,55.44530,-122.31321
711.283,170.01285,58.45883,-122.99051
711.364,167.20934,67.41576,-113.70457
711.443,148.09619,78.30555,-92.46239
711.523,83.06909,82.67563,-23.13066
711.602,48.63158,77.97069,13.83554
711.689,49.60065,74.73257,16.74635
711.755,69.67250,76.62769,-2.21264
711.844,129.99831,76.86317,-65.27695
711.914,165.03867,66.55183,-100.14726
712.001,174.53906,56.99337,-114.91647
712.081,172.97958,55.85354,-117.64368
712.171,168.20441,64.02930,-115.20301
712.234,172.93681,56.36812,-121.66925
712.322,174.20361,59.01477,-124.93137
712.391,166.79846,66.15891,-111.82633
712.490,152.99745,76.05402,-98.51489
712.553,111.26662,84.78376,-53.07151
712.654,43.70525,80.71822,14.91018
712.711,43.46503,76.45239,18.57718
712.798,67.14159,78.86643,-3.61091
712.873,139.74524,78.62862,-78.69055
712.954,169.63258,66.22799,-109.36362
713.027,179.12404,56.19092,-122.49358
713.114,-179.64650,55.46484,-125.93195
713.196,177.50876,64.08720,-124.51128
713.279,179.59200,57.10931,-127.40006
713.343,-178.88091,58.48381,-130.00299
713.434,176.68762,67.70735,-120.50327
713.507,171.50908,79.50333,-114.36800
713.598,62.12856,86.40686,-1.63587
713.668,29.59846,79.09994,31.95370
713.768,39.68014,76.42593,26.35584
713.819,59.57726,80.06726,7.98788
713.918,143.49062,79.71503,-79.22556
713.985,173.21289,70.24589,-109.40532
714.066,-177.82594,56.17603,-120.81736
714.141,179.33257,55.87824,-121.36473
714.228,176.93599,64.50594,-118.94620
714.308,-178.29788,57.36831,-122.95709
714.382,-179.86250,59.09424,-123.20679
714.454,175.31340,68.85287,-111.77466
714.548,164.83580,80.04228,-99.92794
714.620,75.82727,85.95925,-8.79257
714.701,32.96639,79.29950,35.27430
714.772,40.95180,75.91607,31.71152
714.863,61.76005,79.14384,12.35547
714.933,143.32239,78.80080,-71.72706
715.022,170.77890,64.65350,-97.25010
715.091,177.09251,54.75353,-105.86945
715.188,177.39607,54.53341,-107.91779
715.249,174.01425,63.68734,-107.47779
715.345,178.76952,56.31666,-114.28898
715.408,179.19272,56.67527,-119.10133
715.500,173.52150,65.53516,-109.09325
715.566,158.34857,77.39176,-94.82426
715.663,88.83454,83.37697,-24.41339
715.726,45.97886,77.55438,19.66393
715.888,46.63747,74.45071,22.88084
715.974,66.63547,77.50663,3.28318
716.051,135.56435,78.34950,-67.39005
716.131,169.07518,67.06090,-102.19087
716.209,179.20552,58.45462,-115.84390
716.290,178.62277,57.68548,-119.28596
716.366,174.46866,64.73959,-117.10084
716.451,177.63364,57.26201,-122.26021
716.523,177.71379,57.57259,-124.76740
716.610,175.60435,67.65629,-117.14244
716.681,164.83464,79.50015,-104.59235
716.778,74.03606,85.74403,-11.98990
716.837,33.82907,77.69477,30.08567
716.921,42.49885,75.23760,27.01448
716.998,69.18559,78.79229,1.43033
717.082,145.04027,78.69509,-78.25104
717.159,175.45882,66.62186,-105.75552
717.251,-177.89067,57.65645,-118.12864
717.313,178.81131,57.24338,-119.79376
717.410,175.62514,65.40575,-117.32919
717.483,177.98204,58.17772,-121.13962
717.559,178.22069,59.71059,-122.41966
717.633,175.73224,70.09644,-114.45966
717.724,159.19794,82.09528,-95.57738
717.790,48.77496,84.54353,18.34522
717.872,32.22511,77.02919,37.87839
717.953,37.12429,74.47865,37.17702
718.038,65.61235,79.77654,8.94197
718.110,148.50897,77.23162,-74.96731
718.202,176.25162,72.25154,-101.53879
718.267,-176.88698,63.58425,-112.25995
718.363,-179.10965,64.47710,-114.15311
718.431,178.49962,71.60749,-113.23280
718.515,177.37799,64.64130,-115.27825
718.583,179.10806,67.41092,-116.94901
718.676,173.15625,77.56662,-108.32373
718.745,88.98832,87.67948,-23.55141
718.826,17.40000,78.85710,52.82769
718.901,19.18964,71.41093,52.47552
718.992,24.67521,69.33877,50.36523
719.066,35.83642,76.45210,38.34607
719.148,122.06053,84.66888,-49.10519
719.219,176.98799,74.03988,-102.63533
719.310,-175.24164,64.93607,-112.55216
719.380,-176.87550,66.39661,-113.55132
719.470,-175.74763,73.37241,-116.94196
719.536,-171.10080,66.59953,-123.97403
719.619,-172.36151,67.39936,-121.58698
719.699,-169.05527,78.36433,-119.51427
719.782,2.88781,88.86461,69.49301
719.855,8.04300,77.48031,66.39944
719.937,13.93018,69.68980,62.65560
720.022,21.97391,67.63676,58.89005
720.100,33.89522,74.64043,47.62321
720.172,104.93382,84.92935,-23.22120
720.272,172.82994,73.93700,-91.95245
720.331,-178.81357,64.53232,-102.71916
720.425,176.81538,63.68525,-101.24406
720.489,174.49905,72.59101,-101.64062
720.590,178.24763,65.35125,-108.83549
720.652,175.08897,67.91442,-104.23005
720.735,170.42351,77.85654,-95.82657
720.810,94.11049,86.52599,-18.37270
720.889,21.79731,78.51763,56.99680
720.971,20.66239,70.66881,59.44174
721.053,29.00061,69.17873,54.51449
721.128,43.88217,74.84650,39.35144
721.219,109.20434,82.90066,-27.27611
721.286,173.36584,75.34641,-94.65108
721.371,-173.49162,68.06076,-113.40881
721.442,-172.34566,68.06905,-117.41928
721.532,-178.56613,73.43227,-113.10561
721.601,-171.45894,66.46957,-121.55394
721.693,-165.70189,67.95084,-130.07117
721.768,-171.38525,77.37410,-118.29683
721.843,-152.57545,88.20572,-136.56412
721.918,8.86073,80.53556,64.55128
722.006,14.40452,73.92979,60.76280
722.077,22.66160,69.22415,56.40172
722.160,30.09952,70.81303,51.92547
722.235,53.53563,80.87747,26.07724
722.323,155.31624,81.73875,-78.35338
722.395,-175.41953,69.17850,-107.78600
722.490,-177.22646,60.83883,-110.84918
722.555,176.03618,63.22406,-110.03953
722.641,177.64488,64.79548,-111.95071
722.713,176.00806,60.85502,-116.60253
722.816,171.66046,63.30909,-110.05476
722.871,177.41620,74.16570,-111.24093
722.958,172.45915,88.15019,-102.94315
723.035,6.35105,79.26292,68.22071
723.116,12.98064,69.49831,63.17089
723.193,20.77554,68.20777,61.75382
723.289,35.43000,75.51492,48.17473
723.350,113.68655,85.84457,-30.88167
723.440,-177.20082,76.82626,-97.94667
723.516,-174.09480,65.69585,-105.32422
723.597,179.67322,65.30144,-103.05244
723.669,178.56558,75.47868,-103.30936
723.761,-176.28630,67.74889,-109.42551
723.824,-176.46255,68.83788,-110.67776
723.916,-178.86676,79.89099,-105.05495
723.983,28.77585,86.73547,49.73025
724.080,17.08312,77.13541,63.93501
724.147,21.23856,70.20406,63.70948
724.229,28.01623,67.95956,59.72889
724.302,40.88483,75.24368,46.24370
724.401,115.46507,82.83651,-28.41343
724.465,174.46815,74.89153,-86.83167
724.569,-175.22542,66.94525,-101.01228
724.617,-178.21895,67.31222,-104.58784
724.702,-174.52179,74.23198,-109.25085
724.778,-172.56180,67.73512,-114.96336
724.871,-172.11049,67.78971,-117.14956
724.939,-169.55457,78.18716,-115.55711
725.040,-63.16141,88.51456,140.37825
725.101,3.08173,76.99686,79.61613
725.187,13.23279,68.82138,73.91245
725.261,21.56726,66.86974,69.88111
725.344,37.69246,75.23742,53.30148
725.412,130.21466,85.38594,-38.03154
725.501,-169.54849,73.05009,-103.41240
725.571,-170.27725,63.93427,-109.22048
725.661,-178.37553,64.76572,-106.91922
725.730,177.82791,73.10076,-102.55113
725.823,-176.35301,66.77078,-108.10562
725.891,178.60489,68.62299,-106.56223
725.978,-171.49915,80.40507,-112.02403
726.049,14.04194,87.05603,68.51726
726.140,12.33331,77.44479,74.21511
726.205,16.60064,69.55061,72.63849
726.303,23.53420,66.93630,70.18552
726.445,34.51702,71.70570,60.32308
726.524,67.18537,83.33303,25.36225
726.619,172.16650,81.81947,-80.39684
726.685,-173.50732,71.95293,-100.35630
726.768,178.86076,67.54156,-100.19040
726.841,-177.77386,74.52220,-104.99062
726.926,178.55539,66.75401,-106.57529
727.010,-174.71024,68.18603,-115.84255
727.089,-172.00687,76.78563,-109.16997
727.167,-157.84155,87.68683,-123.33974
727.251,11.38632,80.50728,73.70725
727.317,11.76072,72.61339,75.50540
727.405,17.34108,66.10089,74.10162
727.477,24.53771,66.99771,71.09648
727.564,39.69496,77.88788,53.81837
727.639,145.94083,83.80226,-51.93560
727.723,-173.62910,72.73987,-94.14587
727.795,-176.94585,64.30782,-96.95962
727.884,-179.35474,68.85519,-99.22898
727.952,-179.38208,69.17220,-100.20088
728.047,-172.24823,67.44319,-111.12634
728.113,-177.73880,69.98826,-103.32455
728.200,-171.32335,81.17261,-108.33572
728.274,23.06146,86.59763,60.60819
728.365,13.34418,76.78999,74.44847
728.429,19.73886,68.37466,70.68224
728.522,24.78038,66.58672,69.29642
728.590,37.45761,75.23042,54.89842
728.680,123.85841,84.19343,-31.01160
728.755,-178.39449,72.84979,-90.20495
728.830,-174.20824,63.83530,-99.88392
728.907,-177.79947,65.90675,-101.62516
728.998,-176.86555,70.59316,-103.56329
729.065,-173.78992,65.28436,-109.48753
729.158,-175.98488,68.61048,-106.68817
729.227,-166.98557,80.40040,-112.59578
729.310,-3.23041,86.89423,85.64845
729.382,5.01487,77.51991,80.72163
729.462,11.22930,69.15829,77.35759
729.545,18.46788,67.86597,74.64237
729.624,31.09090,76.88234,62.38743
729.699,136.83617,84.68441,-43.57422
729.789,-179.77647,72.55769,-86.31480
729.858,-176.61977,63.21072,-93.49798
729.941,-178.04552,65.18085,-95.59573
730.021,-175.26328,70.81448,-99.36894
730.102,-171.83911,65.72716,-105.15343
730.176,-176.00198,67.90925,-99.07098
730.266,-167.94690,78.97586,-103.43395
730.340,15.94161,88.04626,75.55350
730.423,12.19965,77.54494,81.91813
730.498,17.24461,70.39339,80.25561
730.575,24.57431,69.83217,76.22000
730.660,42.69496,76.92764,57.92093
730.733,132.30948,83.06772,-34.11668
730.814,178.81282,72.56027,-81.65048
730.892,-175.48909,63.84006,-93.21011
730.969,-176.59631,64.75863,-96.12396
731.055,176.12077,69.97656,-93.28447
731.128,178.92010,64.27703,-96.60236
731.218,176.30847,65.02010,-97.51599
731.290,172.65739,75.35912,-88.73241
731.377,123.49612,86.89070,-37.71801
731.451,23.62734,79.21783,67.66350
731.528,22.71476,71.02734,72.63889
731.610,25.81100,65.57310,72.04049
731.709,30.99589,66.47884,68.49542
731.764,49.82284,76.33543,48.23698
731.849,130.53134,84.29477,-34.34988
731.932,-172.24518,75.64684,-97.41639
732.003,-174.92070,65.47504,-102.25144
732.052,-177.71692,66.51234,-106.08466
732.104,-177.99902,70.42804,-106.58667
732.298,-179.97156,67.97921,-105.70151
732.298,-176.35690,64.87808,-113.10068
732.371,177.95171,65.57689,-106.98382
732.452,-169.85626,76.59292,-114.21905
732.527,46.81443,89.09583,33.41539
732.611,6.83524,77.80508,76.68195
732.687,15.58149,68.26479,70.23426
732.774,21.24918,66.26028,69.80553
732.845,31.54884,73.94177,59.84672
732.932,112.22165,85.58501,-21.26017
733.004,-178.28972,73.07007,-89.49735
733.088,-175.68697,62.72659,-95.38741
733.162,179.02173,63.99018,-95.60822
733.248,-178.01665,72.67110,-100.33309
733.324,-176.75728,64.20872,-103.91017
733.407,177.05597,67.69479,-97.46061
733.483,-174.64314,79.07288,-103.40708
733.570,15.13651,87.55560,69.91770
733.639,9.06714,76.68676,80.38463
733.721,15.60682,68.63059,76.73875
733.806,22.46667,67.70134,74.30587
733.884,38.68425,76.63383,57.27366
733.957,138.91461,83.83814,-44.91922
734.045,-176.02916,72.94189,-89.00112
734.116,-177.35890,62.83302,-93.74139
734.210,178.57896,65.54066,-94.40305
734.279,179.29829,68.08093,-95.82101
734.361,-179.94466,64.08496,-99.76298
734.437,176.51575,67.49683,-93.60659
734.542,-176.25093,78.94226,-99.06506
734.591,23.78580,88.37081,64.71426
734.672,8.62747,78.33031,84.12668
734.751,13.41833,70.48026,81.26952
734.834,21.54733,69.51561,76.83643
734.914,35.94791,76.39854,62.41098
734.994,123.01987,84.65097,-26.02177
735.068,176.20541,73.92952,-80.59145
735.163,179.95457,63.97063,-89.25628
735.229,175.54247,64.21601,-90.30383
735.313,177.53966,71.20519,-89.93115
735.391,179.03516,65.88429,-94.05741
735.488,173.85666,68.11448,-88.41825
735.546,172.92136,79.99277,-83.86900
735.632,65.03156,86.98131,26.61607
735.703,18.83791,78.93196,75.24298
735.785,19.90238,74.08086,75.18781
735.868,26.90437,71.72678,70.90328
735.949,41.31739,78.20126,55.03908
736.021,140.26704,84.27474,-46.05889
736.110,-179.94286,73.77545,-89.90033
736.184,-175.45747,64.07533,-98.59949
736.264,-177.28946,64.56285,-98.16070
736.338,179.83311,71.82306,-99.51862
736.428,-178.32834,64.17051,-100.72539
736.499,-179.22406,65.84705,-100.14493
736.583,-179.16652,75.76055,-96.29473
736.659,-176.51126,87.90286,-96.74284
736.764,5.69091,80.54429,86.65979
736.815,12.49617,71.79366,80.86060
736.899,21.57700,68.86581,76.43831
737.061,32.39875,75.29266,65.98341
737.134,116.59970,84.67667,-21.28324
737.218,178.20116,74.48064,-80.64003
737.291,-174.78059,63.33939,-94.19820
737.373,-177.05524,63.96767,-96.98514
737.450,-175.11340,71.64072,-100.68465
737.535,-176.01820,64.32986,-101.20545
737.611,-175.83133,65.78815,-102.31197
737.698,-176.80925,76.25075,-96.76611
737.769,-174.04811,87.85808,-99.42923
737.854,6.64664,81.14153,84.35619
737.937,10.97832,72.64372,80.08463
738.014,21.11006,70.16334,74.68465
738.089,29.94656,74.51707,66.23863
738.167,88.33058,84.94576,5.92414
738.247,175.92661,77.26141,-78.77870
738.331,-174.22258,65.13681,-93.27125
738.403,-175.99210,63.75541,-95.46275
738.485,-176.09070,72.24187,-100.09038
738.562,-176.87421,62.98031,-100.69403
738.644,-177.63553,64.73689,-100.65004
738.720,-177.34152,74.64403,-96.94550
738.802,-172.57224,86.54124,-101.17283
738.879,4.53839,81.51862,86.79722
738.961,11.53290,72.14865,80.75184
739.044,20.34280,68.99058,76.48422
739.121,26.90676,74.27797,69.93835
739.204,86.15539,86.01317,8.36619
739.291,179.36334,76.07040,-83.16178
739.356,-174.54990,64.13078,-93.85734
739.448,-177.90872,62.61911,-94.69205
739.523,-177.17876,72.12701,-99.00859
739.597,-175.99640,64.25128,-98.73759
739.674,-178.29285,64.17210,-97.79649
739.758,-178.63657,72.95319,-92.40551
739.833,-172.82837,84.16101,-98.20615
739.914,4.69282,84.11774,90.10593
739.991,9.60739,74.13232,86.43628
740.073,18.66032,69.76253,81.56565
740.150,24.89552,73.29863,75.51695
740.231,61.50784,84.44942,37.23174
740.309,172.19177,78.33220,-71.48689
740.391,-177.51436,66.24196,-85.90482
740.470,-178.07898,63.06874,-89.05129
740.558,177.67802,70.00597,-91.56757
740.626,-178.76874,63.54819,-94.33247
740.710,177.05020,64.97874,-94.84995
740.785,172.82489,70.37194,-85.68156
740.873,167.82388,80.84589,-80.22260
740.950,55.14520,86.62234,37.26102
741.031,18.73444,78.51045,79.17413
741.105,21.76050,71.57969,79.07082
741.185,29.95742,72.27926,73.19161
741.265,59.63725,81.02946,41.86708
741.345,160.07675,79.88532,-59.89015
741.422,-179.89613,67.38414,-83.90388
741.501,-179.01877,61.81850,-89.04054
741.589,-179.90984,65.63674,-89.48608
741.664,178.70686,67.45856,-89.64638
741.740,-177.62036,65.65379,-96.54233
741.823,178.91724,68.08454,-91.62549
741.896,178.77544,77.89827,-88.88313
741.983,126.69803,87.57747,-34.88160
742.057,17.87486,80.86604,77.75755
742.146,20.01191,72.72753,76.35286
742.214,27.81834,71.28672,70.51250
742.299,42.24306,78.59097,54.38120
742.377,139.23422,82.04386,-44.07911
742.460,171.63791,73.06901,-77.88603
742.532,177.92960,64.65517,-86.23257
742.616,178.12134,66.62234,-87.68919
742.699,-179.34937,73.06110,-92.82676
742.777,-178.74438,67.91357,-96.80172
742.849,-179.44150,70.73191,-93.75288
742.933,-176.21971,81.30947,-95.03776
743.012,11.81853,87.20718,78.86478
743.100,7.83575,77.00214,85.63849
743.172,13.53996,70.38123,80.73856
743.259,19.39544,68.84977,77.32820
743.331,31.43356,77.04780,64.70788
743.416,141.32159,85.54034,-46.19946
743.493,-175.68613,73.40456,-91.93124
743.571,-171.68556,65.58045,-98.70657
743.651,-172.39822,68.00847,-101.11282
743.732,-171.07507,70.94321,-104.28391
743.805,-170.62735,67.06544,-108.20424
743.882,-171.06888,69.49482,-106.59938
743.964,-156.94556,79.77753,-117.86500
744.045,-47.72228,86.15784,134.93636
744.120,-4.49166,76.57918,96.66207
744.208,5.22463,68.12614,88.47514
744.284,13.86646,66.58526,83.68684
744.374,19.81077,74.87120,77.21928
744.437,127.56940,88.65652,-31.93400
744.530,-171.12926,74.69172,-95.84878
744.596,-170.78691,64.89326,-100.52528
744.682,-170.83098,67.68935,-102.63239
744.755,-169.33310,74.70124,-105.51306
744.843,-167.38356,69.39260,-109.61513
744.914,-171.31898,71.98373,-107.08739
744.997,-161.85567,82.48312,-113.12544
745.074,-3.92795,85.29181,91.46466
745.157,3.71065,74.87065,85.46234
745.236,10.26513,67.98291,80.39883
745.321,15.98201,66.45160,77.09260
745.396,21.79420,74.12287,71.68777
745.480,69.22290,87.95627,23.13098
745.549,-172.72237,80.92529,-94.48248
745.640,-171.91444,69.11486,-100.74874
745.707,-173.40948,69.97712,-101.65987
745.793,-166.96808,76.64188,-109.95812
745.867,-173.93108,70.63429,-104.79738
745.948,-173.50369,73.15228,-103.96859
746.030,-171.13277,82.12924,-102.79869
746.107,-21.46354,86.68920,108.11324
746.190,3.57649,75.62071,90.07794
746.279,7.10580,67.10670,86.99551
746.350,15.85688,64.08000,82.20242
746.434,22.00315,70.13228,76.14913
746.510,42.71173,84.24095,55.01947
746.591,176.29523,80.63866,-80.19836
746.665,-173.22075,69.79822,-95.29425
746.749,-175.55977,70.02687,-95.13763
746.825,-171.50169,77.51358,-100.91154
746.911,-176.11246,69.50826,-98.46014
746.982,-169.21854,71.94032,-104.41508
747.066,-170.90968,81.19074,-98.27747
747.138,-35.60773,88.10071,125.88551
747.234,3.06431,77.75347,91.48307
747.301,7.26449,68.85458,88.98064
747.386,15.43840,64.10013,83.92033
747.458,19.02039,67.05318,80.74146
747.613,28.32209,79.27297,70.87386
747.698,161.99599,84.55691,-61.71672
747.772,-176.09077,72.08935,-88.19571
747.854,-178.29445,67.70874,-89.90154
747.933,-176.91422,75.28267,-94.78922
748.018,-176.97054,69.45477,-96.11317
748.091,-174.43701,71.23573,-100.00167
748.194,176.75557,76.93407,-87.58781
748.249,-167.40517,87.06068,-103.95869
748.343,2.47796,82.19421,91.21241
748.408,7.23051,72.87810,90.62138
748.496,12.88799,65.82314,87.39590
748.573,20.00625,66.85701,82.51226
748.659,31.82614,77.50267,68.68144
748.725,145.45085,85.88391,-45.00385
748.808,-173.41426,74.29814,-91.22638
748.889,-173.40070,68.96788,-95.47768
748.974,-174.43387,73.52637,-99.09902
749.045,-175.93361,72.38937,-99.26781
749.132,-171.39668,70.12580,-106.16353
749.202,-175.32408,74.72245,-100.31488
749.292,-146.95663,84.78729,-130.15614
749.361,-28.50235,83.11504,113.45425
749.456,-8.43028,73.93573,96.08456
749.523,-0.15007,67.16962,89.32899
749.603,4.42832,67.52497,88.93497
749.680,4.33910,77.79170,88.10719
749.781,-147.46767,87.11588,-118.73982
749.839,-161.04518,74.42063,-103.62762
749.920,-167.46912,65.94163,-100.98626
750.004,-166.88831,70.01488,-102.06446
750.090,-160.50743,72.41586,-108.88609
750.161,-158.99799,68.48660,-112.83531
750.242,-160.01311,72.00969,-109.45408
750.317,-133.40100,80.06170,-132.45636
750.405,-53.13817,83.18344,149.50551
750.472,-14.00693,75.35821,114.20129
750.560,-2.05520,67.97848,102.38764
750.635,6.70740,66.29581,97.67873
750.736,11.49661,74.17509,93.16405
750.791,15.63834,88.78759,89.30611
750.872,-167.71761,78.72371,-89.00748
750.948,-169.54318,68.21030,-91.13860
751.041,-172.43964,67.88159,-90.10752
751.106,-166.38057,77.14899,-99.03088
751.190,-172.14517,68.74087,-95.32319
751.266,-172.91696,69.89272,-94.85014
751.350,-168.42194,79.45184,-96.64773
751.428,-89.40553,88.26878,-176.24242
751.517,-6.22229,79.93116,104.83651
751.584,1.06067,71.25847,97.85051
751.666,9.25064,67.21716,93.19437
751.756,12.53020,71.16142,90.73642
751.831,25.50740,84.58839,76.11701
751.908,-175.09676,81.94024,-83.75542
751.992,-166.48378,70.60576,-95.54187
752.064,-169.39554,67.83685,-95.63573
752.145,-164.26465,76.67384,-104.25149
752.219,-165.40880,71.40951,-104.52399
752.312,-155.96179,70.62276,-113.82131
752.385,-157.45480,78.40150,-111.37729
752.469,-98.42474,85.87631,-172.70183
752.546,-14.52612,79.93533,106.88386
752.621,-4.17722,73.83453,96.27879
752.702,5.29456,69.80208,89.53516
752.779,4.12463,73.20995,90.03198
752.854,14.41516,87.18854,79.20839
752.936,-164.73300,79.76717,-99.77212
753.016,-162.22067,69.44131,-107.56798
753.097,-164.11469,65.39132,-110.48656
753.177,-160.17139,71.33984,-117.81207
753.265,-161.81635,73.09794,-118.32038
753.336,-160.91251,69.00141,-118.96876
753.415,-163.38708,72.66436,-117.19707
753.491,-160.18750,81.55901,-123.38115
753.573,-58.65000,87.32738,135.27545
753.656,-9.56142,80.30584,87.51861
753.732,1.43581,74.78511,77.06245
753.809,6.40478,74.64764,72.75236
753.888,6.17144,84.46027,71.26293
753.967,-169.28455,82.24409,-112.46107
754.050,-165.96358,70.85684,-119.14520
754.125,-164.20859,64.06038,-124.56107
754.210,-162.41788,67.13043,-129.18709
754.283,-161.03659,72.97247,-135.65730
754.368,-160.91025,65.94444,-136.40851
754.441,-157.31425,67.84679,-141.52654
754.552,-151.27969,75.35512,-150.31169
754.606,-130.78038,83.00936,-173.05003
754.683,-53.42749,83.88808,110.82481
754.759,-15.59133,79.03613,72.21813
754.843,-7.67489,79.01054,66.09158
754.926,-66.74166,87.25120,123.44090
755.004,-167.03020,78.08077,-133.86308
755.076,-164.74063,69.23709,-137.15512
755.165,-159.57881,65.94051,-144.81990
755.240,-155.52553,70.76108,-152.82722
755.323,-162.00862,70.74536,-150.65494
755.396,-162.15688,67.55464,-150.17961
755.483,-166.25320,71.80968,-147.49063
755.555,-148.96606,79.20277,-165.83212
755.642,-122.13489,84.40844,166.49547
755.718,-41.04007,83.59170,86.85723
755.812,-14.23893,80.07827,60.91416
755.877,-4.34530,87.99017,50.23808
755.956,-167.80443,76.85603,-146.29274
756.035,-160.45428,63.58763,-156.99254
756.114,-158.70288,56.98514,-168.83919
756.194,-160.50620,59.21756,-173.44910
756.280,-159.81969,68.89913,-176.74200
756.350,-164.51154,61.72654,-174.83086
756.434,-157.82304,66.82790,177.13339
756.516,-159.19727,71.86098,174.40700
756.593,-140.73869,78.00982,154.78091
756.668,-87.13181,81.91585,104.12294
756.775,-32.91549,79.17146,49.97636
756.829,-16.91821,77.46977,37.24321
756.905,-55.02242,86.12865,75.19972
756.983,-151.04700,75.58165,173.68471
757.069,-154.31018,63.23093,179.68423
757.144,-162.79602,51.52156,-176.02693
757.226,-168.82774,51.73174,-173.06578
757.299,-167.66664,63.67561,-178.72684
757.382,-172.06502,54.66583,-175.51413
757.460,-171.67056,55.46334,-176.18449
757.542,-161.72414,65.66439,179.76466
757.617,-147.51886,75.46312,167.37805
757.702,-102.20406,82.07970,125.47004
757.776,-47.90304,80.17834,72.54668
757.861,-24.21556,76.84864,53.42620
757.935,-16.74103,79.02258,48.95505
758.020,-100.41154,86.67110,132.19260
758.184,-155.17433,73.68465,-171.28917
758.252,-157.80850,60.43759,-168.94241
758.343,-162.50977,54.02563,-169.03438
758.412,-164.12859,56.20782,-171.70749
758.494,-162.92838,59.21880,-174.49968
758.571,-163.31863,54.33794,-177.22382
758.659,-164.06870,57.28659,-176.16594
758.729,-156.02618,67.67455,175.13469
758.812,-130.24141,77.80212,150.54120
758.888,-71.12251,80.81847,94.32160
758.972,-31.91521,78.71329,55.95224
759.052,-24.63008,78.80830,50.82167
759.139,-84.08347,83.65835,108.90880
